year,month,day,hour,minute,wind_dir,wind_speed,temp,dewpt,press,vis
2010,5,10,1,0,220,12,9,9,1002,5000
2010,5,10,2,0,220,12,9,9,1002,10000
2010,5,10,3,0,220,12,10,9,1002,10000
2010,5,10,4,0,220,11,10,9,1002,10000
2010,5,10,5,0,230,7,10,9,1003,10000
2010,5,10,6,0,240,7,10,9,1003,10000
2010,5,10,7,0,250,6,10,9,1004,10000
2010,5,10,8,0,250,7,10,9,1004,10000
2010,5,10,9,0,250,9,11,10,1005,9000
2010,5,10,10,0,250,9,11,10,1005,10000
2010,5,10,11,0,280,8,12,9,1005,10000
2010,5,10,12,0,290,11,13,9,1005,10000
2010,5,10,13,0,300,9,12,10,1006,6000
2010,5,10,14,0,250,6,12,11,1006,7000
2010,5,10,15,0,320,7,13,11,1006,7000
2010,5,10,16,0,290,7,12,10,1007,7000
2010,5,10,17,0,330,9,12,9,1007,7000
2010,5,10,18,0,340,7,12,9,1008,10000
2010,5,10,19,0,340,7,11,9,1008,10000
2010,5,10,20,0,350,7,10,9,1009,10000
2010,5,10,21,0,350,4,9,8,1009,10000
2010,5,10,22,0,175,2,9,9,1010,10000
2010,5,10,23,0,0,0,8,8,1010,10000
2010,5,11,0,0,10,1,8,8,1010,10000
2010,5,11,1,0,20,2,8,7,1010,10000
2010,5,11,2,0,190,2,8,8,1009,7000
2010,5,11,3,0,360,5,9,9,1009,5000
2010,5,11,4,0,20,6,9,9,1009,5000
2010,5,11,5,0,10,7,9,9,1009,5000
2010,5,11,6,0,340,5,9,8,1009,5000
2010,5,11,7,0,10,5,9,8,1010,5000
2010,5,11,8,0,10,6,9,9,1010,6000
2010,5,11,9,0,10,8,10,8,1010,8000
2010,5,11,10,0,360,10,10,8,1010,9000
2010,5,11,11,0,360,8,12,9,1010,9000
2010,5,11,12,0,340,11,12,7,1010,10000
2010,5,11,13,0,360,9,13,7,1010,10000
2010,5,11,14,0,350,11,14,7,1010,10000
2010,5,11,15,0,350,13,12,7,1010,10000
2010,5,11,16,0,10,12,13,7,1010,10000
2010,5,11,17,0,350,13,12,7,1010,10000
2010,5,11,18,0,360,12,11,7,1010,10000
2010,5,11,19,0,10,11,10,5,1010,10000
2010,5,11,20,0,350,8,9,6,1010,10000
2010,5,11,21,0,340,4,8,6,1011,10000
2010,5,11,22,0,350,5,7,6,1011,10000
2010,5,11,23,0,20,4,7,6,1011,10000
2010,5,12,0,0,10,5,7,6,1011,10000
2010,5,12,1,0,0,0,6,5,1010,10000
2010,5,12,2,0,0,2,5,5,1010,10000
2010,5,12,3,0,0,2,6,6,1010,1000
2010,5,12,4,0,0,2,6,6,1010,1000
2010,5,12,5,0,0,0,6,6,1010,2000
2010,5,12,6,0,3.33333333333333,2,7,7,1010,4000
2010,5,12,7,0,6.66666666666667,2,7,7,1011,2000
2010,5,12,8,0,10,4,8,8,1011,4000
2010,5,12,9,0,360,6,9,8,1011,5000
2010,5,12,10,0,360,8,10,8,1012,9000
2010,5,12,11,0,360,9,10,8,1012,7000
2010,5,12,12,0,30,9,11,8,1012,9000
2010,5,12,13,0,50,10,11,7,1012,10000
2010,5,12,14,0,10,7,11,7,1012,10000
2010,5,12,15,0,10,9,12,8,1012,10000
2010,5,12,16,0,360,11,9,6,1012,10000
2010,5,12,17,0,360,8,9,8,1012,10000
2010,5,12,18,0,40,6,9,7,1013,9000
2010,5,12,19,0,340,6,9,8,1013,10000
2010,5,12,20,0,10,6,8,7,1013,10000
2010,5,12,21,0,20,8,8,5,1014,10000
2010,5,12,22,0,30,8,8,5,1014,10000
2010,5,12,23,0,30,7,7,4,1014,10000
2010,5,13,0,0,20,6,7,4,1014,10000
2010,5,13,1,0,350,5,5,3,1014,10000
2010,5,13,2,0,360,6,5,4,1014,10000
2010,5,13,3,0,10,8,6,4,1014,10000
2010,5,13,4,0,10,6,4,3,1014,10000
2010,5,13,5,0,360,6,4,3,1014,10000
2010,5,13,6,0,360,8,5,4,1015,10000
2010,5,13,7,0,20,8,7,4,1015,10000
2010,5,13,8,0,30,7,9,5,1016,10000
2010,5,13,9,0,10,7,9,5,1016,10000
2010,5,13,10,0,20,8,10,4,1016,10000
2010,5,13,11,0,20,8,12,4,1016,10000
2010,5,13,12,0,360,10,12,3,1016,10000
2010,5,13,13,0,360,11,13,6,1016,10000
2010,5,13,14,0,10,14,12,6,1016,10000
2010,5,13,15,0,360,11,11,5,1016,10000
2010,5,13,16,0,360,13,13,3,1016,10000
2010,5,13,17,0,350,11,11,3,1016,10000
2010,5,13,18,0,350,11,10,4,1016,10000
2010,5,13,19,0,340,8,9,4,1016,10000
2010,5,13,20,0,350,4,8,4,1017,10000
2010,5,13,21,0,320,4,7,4,1017,10000
2010,5,13,22,0,160,2,7,4,1018,10000
2010,5,13,23,0,0,0,7,4,1017,10000
2010,5,14,0,0,220,2,7,5,1017,10000
2010,5,14,1,0,0,0,7,4,1017,10000
2010,5,14,2,0,75,1,6,5,1016,10000
2010,5,14,3,0,150,3,6,5,1016,10000
2010,5,14,4,0,210,4,7,6,1016,7000
2010,5,14,5,0,200,3,7,6,1015,7000
2010,5,14,6,0,200,4,7,6,1015,5000
2010,5,14,7,0,265,5,7.5,7.5,1016,5000
2010,5,14,8,0,290,4,9,8,1016,5000
2010,5,14,9,0,260,5,9,9,1016,2800
2010,5,14,10,0,240,6,10,10,1016,4000
2010,5,14,11,0,290,9,11,11,1016,4000
2010,5,14,12,0,300,10,12,11,1016,8000
2010,5,14,13,0,330,10,12,10,1017,8000
2010,5,14,14,0,320,12,12,10,1017,10000
2010,5,14,15,0,320,12,12,10,1018,10000
2010,5,14,16,0,330,12,12,9,1018,10000
2010,5,14,17,0,330,10,11,9,1018,10000
2010,5,14,18,0,340,11,10,8,1019,7000
2010,5,14,19,0,320,8,10,8,1019,10000
2010,5,14,20,0,330,5,10,8,1020,10000
2010,5,14,21,0,320,5,9,8,1021,10000
2010,5,14,22,0,290,3,9,8,1021,10000
2010,5,14,23,0,290,3,9,8,1021,10000
2010,5,15,0,0,310,5,9,7,1022,10000
2010,5,15,1,0,330,5,9,7,1021,10000
2010,5,15,2,0,330,5,8,7,1021,8000
2010,5,15,3,0,260,2,7,7,1021,8000
2010,5,15,4,0,0,0,7,6,1021,9000
2010,5,15,5,0,140,2,8,7,1022,9000
2010,5,15,6,0,280,3,8,7,1022,9000
2010,5,15,7,0,280,4,9,8,1022,9000
2010,5,15,8,0,290,3,10,9,1023,10000
2010,5,15,9,0,340,7,10,8,1023,10000
2010,5,15,10,0,330,6,11,6,1023,10000
2010,5,15,11,0,340,6,12,8,1024,10000
2010,5,15,12,0,330,6,13,7,1024,10000
2010,5,15,13,0,350,11,12,6,1024,10000
2010,5,15,14,0,350,13,13,6,1024,10000
2010,5,15,15,0,360,10,13,8,1024,10000
2010,5,15,16,0,10,11,13,7,1024,10000
2010,5,15,17,0,350,11,13,6,1024,10000
2010,5,15,18,0,360,10,11,5,1024,10000
2010,5,15,19,0,350,9,10,6,1024,10000
2010,5,15,20,0,10,7,9,6,1025,10000
2010,5,15,21,0,360,6,8,6,1025,10000
2010,5,15,22,0,330,3,7,6,1025,10000
2010,5,15,23,0,0,0,7,6,1025,10000
2010,5,16,0,0,35,2,7,6,1025,10000
2010,5,16,1,0,70,4,7,6,1025,10000
2010,5,16,2,0,70,4,6,5,1025,10000
2010,5,16,3,0,70,4,6,5,1025,10000
2010,5,16,4,0,0,0,5,3,1025,10000
2010,5,16,5,0,90,4,7,5,1025,10000
2010,5,16,6,0,85,2,6,5,1026,10000
2010,5,16,7,0,80,4,9,6,1026,10000
2010,5,16,8,0,70,6,11,6,1026,10000
2010,5,16,9,0,20,6,12,6,1026,10000
2010,5,16,10,0,50,7,12,5,1027,10000
2010,5,16,11,0,40,5,13,7,1027,10000
2010,5,16,12,0,40,6,14,7,1027,10000
2010,5,16,13,0,30,7,15,8,1026,10000
2010,5,16,14,0,30,8,16,7,1026,10000
2010,5,16,15,0,10,7,16,8,1026,10000
2010,5,16,16,0,30,9,16,8,1026,10000
2010,5,16,17,0,360,12,16,8,1026,10000
2010,5,16,18,0,350,12,14,7,1026,10000
2010,5,16,19,0,350,12,12,6,1026,10000
2010,5,16,20,0,360,7,10,7,1027,10000
2010,5,16,21,0,10,7,10,7,1027,10000
2010,5,16,22,0,30,5,9,7,1028,10000
2010,5,16,23,0,50,6,9,7,1028,10000
2010,5,17,0,0,60,4,8,6,1027,10000
2010,5,17,1,0,10,3,7,5,1027,10000
2010,5,17,2,0,40,5,7,6,1027,10000
2010,5,17,3,0,195,2,7,5,1027,10000
2010,5,17,4,0,350,1,6,5,1027,10000
2010,5,17,5,0,80,3,6,5,1027,10000
2010,5,17,6,0,60,3,7,5,1027,10000
2010,5,17,7,0,80,3,10,6,1027,10000
2010,5,17,8,0,70,3,13,7,1027,10000
2010,5,17,9,0,70,5,15,8,1027,10000
2010,5,17,10,0,70,6,18,9,1027,10000
2010,5,17,11,0,90,5,20,9,1027,10000
2010,5,17,12,0,70,4,22,6,1027,10000
2010,5,17,13,0,50,5,23,9,1026,10000
2010,5,17,14,0,190,2,24,6,1026,10000
2010,5,17,15,0,330,3,24,10,1026,10000
2010,5,17,16,0,340,6,24,12,1026,10000
2010,5,17,17,0,10,10,23,13,1026,10000
2010,5,17,18,0,20,8,22,12,1026,10000
2010,5,17,19,0,350,5,20,12,1026,10000
2010,5,17,20,0,340,4,17,12,1027,10000
2010,5,17,21,0,30,3,16,10,1027,10000
2010,5,17,22,0,70,3,15,10,1027,10000
2010,5,17,23,0,90,5,14,9,1027,10000
2010,5,18,0,0,0,0,12,9,1027,10000
2010,5,18,1,0,80,6,12,9,1027,10000
2010,5,18,2,0,120,4,11,8,1027,10000
2010,5,18,3,0,100,3,11,8,1027,10000
2010,5,18,4,0,70,5,11,9,1027,10000
2010,5,18,5,0,46.6666666666667,1,9,8,1027,10000
2010,5,18,6,0,23.3333333333333,2,9,7,1027,10000
2010,5,18,7,0,0,0,13,10,1027,10000
2010,5,18,8,0,145,1,15,11,1027,10000
2010,5,18,9,0,290,3,18,13,1027,10000
2010,5,18,10,0,300,2,21,12,1027,10000
2010,5,18,11,0,310,4,23,12,1027,10000
2010,5,18,12,0,170,2,25,7,1027,10000
2010,5,18,13,0,30,5,25,8,1027,10000
2010,5,18,14,0,10,5,26,9,1027,10000
2010,5,18,15,0,20,10,25,10,1027,10000
2010,5,18,16,0,10,9,25,8,1026,10000
2010,5,18,17,0,360,10,24,8,1026,10000
2010,5,18,18,0,350,10,22,5,1026,10000
2010,5,18,19,0,360,10,20,10,1027,10000
2010,5,18,20,0,360,7,18,12,1027,10000
2010,5,18,21,0,205,1,16,11,1028,10000
2010,5,18,22,0,50,4,16,11,1028,10000
2010,5,18,23,0,50,5,14,10,1027,10000
2010,5,19,0,0,70,7,13,10,1027,10000
2010,5,19,1,0,80,6,12,10,1027,10000
2010,5,19,2,0,70,5,11,9,1026,10000
2010,5,19,3,0,80,6,11,8,1026,10000
2010,5,19,4,0,90,3,10,8,1026,10000
2010,5,19,5,0,70,6,10,8,1026,10000
2010,5,19,6,0,50,3,10,8,1027,10000
2010,5,19,7,0,50,6,13,8,1027,10000
2010,5,19,8,0,60,6,15,8,1027,10000
2010,5,19,9,0,60,6,18,10,1027,10000
2010,5,19,10,0,60,8,21,10,1027,10000
2010,5,19,11,0,60,6,23,10,1027,10000
2010,5,19,12,0,20,8,25,11,1026,10000
2010,5,19,13,0,50,11,25,9,1026,10000
2010,5,19,14,0,50,8,26,11,1025,10000
2010,5,19,15,0,60,9,26,11,1025,10000
2010,5,19,16,0,40,10,26,11,1025,10000
2010,5,19,17,0,40,12,25,10,1024,10000
2010,5,19,18,0,50,13,23,9,1024,10000
2010,5,19,19,0,40,7,22,9,1025,10000
2010,5,19,20,0,50,5,19,8,1025,10000
2010,5,19,21,0,50,6,17,8,1025,10000
2010,5,19,22,0,60,6,16,9,1025,10000
2010,5,19,23,0,80,5,16,9,1025,10000
2010,5,20,0,0,90,6,15,9,1025,10000
2010,5,20,1,0,110,8,14,9,1025,10000
2010,5,20,2,0,100,7,15,9,1025,10000
2010,5,20,3,0,100,10,16,9,1025,10000
2010,5,20,4,0,90,4,15,9,1025,10000
2010,5,20,5,0,110,7,15,9,1025,10000
2010,5,20,6,0,80,5,15,10,1025,10000
2010,5,20,7,0,90,8,17,11,1025,10000
2010,5,20,8,0,90,10,19,11,1025,10000
2010,5,20,9,0,90,7,21,12,1025,10000
2010,5,20,10,0,100,6,23,13,1025,10000
2010,5,20,11,0,70,8,25,12,1024,10000
2010,5,20,12,0,100,6,26,12,1024,10000
2010,5,20,13,0,100,4,27,11,1023,10000
2010,5,20,14,0,100,5,28,10,1022,10000
2010,5,20,15,0,230,2,29,10,1021,10000
2010,5,20,16,0,360,7,28,12,1021,10000
2010,5,20,17,0,30,8,28,13,1021,10000
2010,5,20,18,0,40,7,27,12,1020,10000
2010,5,20,19,0,50,7,24,10,1020,10000
2010,5,20,20,0,60,6,22,9,1021,10000
2010,5,20,21,0,80,6,20,10,1021,10000
2010,5,20,22,0,100,4,18,11,1021,10000
2010,5,20,23,0,90,8,18,11,1021,10000
2010,5,21,0,0,90,7,17,11,1021,10000
2010,5,21,1,0,90,6,16,11,1021,10000
2010,5,21,2,0,0,0,16,11,1021,10000
2010,5,21,3,0,90,2,14,10,1021,10000
2010,5,21,4,0,0,0,13,10,1021,10000
2010,5,21,5,0,100,5,15,9,1021,10000
2010,5,21,6,0,110,4,16,9,1021,10000
2010,5,21,7,0,110,3,19,9,1021,10000
2010,5,21,8,0,120,6,20,9,1021,10000
2010,5,21,9,0,100,5,22,11,1021,10000
2010,5,21,10,0,110,5,24,9,1020,10000
2010,5,21,11,0,120,5,27,10,1020,10000
2010,5,21,12,0,120,6,28,10,1020,10000
2010,5,21,13,0,120,6,29,8,1019,10000
2010,5,21,14,0,130,4,30,8,1019,10000
2010,5,21,15,0,140,8,30,5,1018,10000
2010,5,21,16,0,182.5,4,30,8,1017,10000
2010,5,21,17,0,225,2,30,8,1017,10000
2010,5,21,18,0,267.5,3,29,12,1017,10000
2010,5,21,19,0,310,6,26,14,1017,10000
2010,5,21,20,0,350,3,24,13,1017,10000
2010,5,21,21,0,350,3,21,12,1017,10000
2010,5,21,22,0,0,0,21,10,1017,10000
2010,5,21,23,0,0,0,19,12,1017,10000
2010,5,22,0,0,0,0,17,10,1017,10000
2010,5,22,1,0,110,2,18,10,1017,10000
2010,5,22,2,0,110,4,17,11,1016,10000
2010,5,22,3,0,100,2,16,11,1016,10000
2010,5,22,4,0,0,0,15,11,1016,10000
2010,5,22,5,0,0,0,14,11,1016,10000
2010,5,22,6,0,120,4,17,13,1016,10000
2010,5,22,7,0,130,4,20,13,1016,10000
2010,5,22,8,0,120,4,23,14,1016,10000
2010,5,22,9,0,110,5,25,13,1016,10000
2010,5,22,10,0,120,3,27,14,1016,10000
2010,5,22,11,0,200,3,28,11,1016,10000
2010,5,22,12,0,280,4,29,9,1016,10000
2010,5,22,13,0,290,3,30,11,1015,10000
2010,5,22,14,0,300,3,31,11,1015,10000
2010,5,22,15,0,325,2,31,8,1014,10000
2010,5,22,16,0,350,9,30,12,1014,10000
2010,5,22,17,0,350,8,29,11,1014,10000
2010,5,22,18,0,300,7,28,9,1014,10000
2010,5,22,19,0,310,4,27,9,1014,10000
2010,5,22,20,0,340,2,24,10,1014,10000
2010,5,22,21,0,0,0,23,10,1015,10000
2010,5,22,22,0,0,0,21,11,1015,10000
2010,5,22,23,0,0,0,21,11,1015,10000
2010,5,23,0,0,100,2,19,11,1014,10000
2010,5,23,1,0,130,4,18,12,1014,10000
2010,5,23,2,0,100,4,18,12,1014,10000
2010,5,23,3,0,120,4,16,12,1013,10000
2010,5,23,4,0,0,0,15,11,1013,10000
2010,5,23,5,0,120,2,16,11,1013,10000
2010,5,23,6,0,100,4,17,12,1013,10000
2010,5,23,7,0,90,3,19,13,1013,10000
2010,5,23,8,0,195,2,22,14,1014,10000
2010,5,23,9,0,300,3,23,16,1014,10000
2010,5,23,10,0,290,5,26,14,1014,10000
2010,5,23,11,0,260,6,27,9,1014,10000
2010,5,23,12,0,240,8,27,14,1013,10000
2010,5,23,13,0,230,7,27,14,1013,10000
2010,5,23,14,0,230,9,27,14,1013,10000
2010,5,23,15,0,250,8,27,13,1013,10000
2010,5,23,16,0,260,7,27,15,1012,10000
2010,5,23,17,0,240,8,25,15,1012,10000
2010,5,23,18,0,240,6,23,11,1012,10000
2010,5,23,19,0,240,5,21,13,1013,10000
2010,5,23,20,0,220,3,20,12,1013,10000
2010,5,23,21,0,220,2,19,11,1014,10000
2010,5,23,22,0,220,6,18,12,1014,10000
2010,5,23,23,0,260,4,17,12,1014,10000
2010,5,24,0,0,235,1,16,12,1013,10000
2010,5,24,1,0,210,4,16,13,1014,10000
2010,5,24,2,0,215,1,16,14,1013,10000
2010,5,24,3,0,220,3,15,14,1013,9000
2010,5,24,4,0,220,2,15,14,1013,8000
2010,5,24,5,0,220,3,15,14,1013,5000
2010,5,24,6,0,190,4,16,14,1014,4000
2010,5,24,7,0,200,5,16,14,1014,7000
2010,5,24,8,0,190,6,17,14,1014,7000
2010,5,24,9,0,210,8,18,14,1014,10000
2010,5,24,10,0,220,7,19,14,1014,10000
2010,5,24,11,0,230,6,19,15,1014,10000
2010,5,24,12,0,250,9,19,14,1014,9000
2010,5,24,13,0,260,9,18,13,1014,9000
2010,5,24,14,0,240,5,15,14,1014,3000
2010,5,24,15,0,220,9,18,14,1013,10000
2010,5,24,16,0,230,7,19,13,1013,10000
2010,5,24,17,0,260,5,19,12,1012,10000
2010,5,24,18,0,250,4,19,12,1012,10000
2010,5,24,19,0,270,4,17,11,1012,10000
2010,5,24,20,0,240,3,16,11,1013,10000
2010,5,24,21,0,160,2,15,11,1013,10000
2010,5,24,22,0,80,1,15,12,1013,10000
2010,5,24,23,0,0,0,15,11,1013,10000
2010,5,25,0,0,100,3,15,12,1012,10000
2010,5,25,1,0,150,6,15,12,1012,10000
2010,5,25,2,0,170,5,14,12,1011,10000
2010,5,25,3,0,160,5,13,13,1011,8000
2010,5,25,4,0,140,4,13,13,1010,10000
2010,5,25,5,0,170,8,13,12,1010,5000
2010,5,25,6,0,150,7,13,13,1010,6000
2010,5,25,7,0,150,8,14,13,1010,8000
2010,5,25,8,0,160,9,15,13,1010,10000
2010,5,25,9,0,170,11,14,13,1010,10000
2010,5,25,10,0,190,10,14,13,1011,10000
2010,5,25,11,0,190,14,16,13,1011,10000
2010,5,25,12,0,190,13,16,13,1011,10000
2010,5,25,13,0,210,13,16,14,1012,10000
2010,5,25,14,0,220,13,15,13,1012,10000
2010,5,25,15,0,220,12,15,13,1012,6000
2010,5,25,16,0,230,8,15,13,1012,10000
2010,5,25,17,0,240,8,14,13,1012,10000
2010,5,25,18,0,200,8,14,13,1013,10000
2010,5,25,19,0,230,9,14,13,1013,10000
2010,5,25,20,0,220,9,13,12,1013,10000
2010,5,25,21,0,200,8,13,12,1014,10000
2010,5,25,22,0,210,8,13,12,1014,10000
2010,5,25,23,0,220,6,13,12,1014,10000
2010,5,26,0,0,210,6,13,12,1014,10000
2010,5,26,1,0,210,7,13,12,1014,10000
2010,5,26,2,0,200,8,13,12,1013,10000
2010,5,26,3,0,210,7,13,12,1013,10000
2010,5,26,4,0,220,8,13,12,1013,10000
2010,5,26,5,0,215,2,12,12,1013,10000
2010,5,26,6,0,210,4,12,12,1013,10000
2010,5,26,7,0,220,3,13,13,1013,10000
2010,5,26,8,0,200,5,14,13,1014,7000
2010,5,26,9,0,220,4,15,13,1014,7000
2010,5,26,10,0,210,6,15,12,1014,7000
2010,5,26,11,0,230,7,16,13,1014,10000
2010,5,26,12,0,190,8,16,13,1015,10000
2010,5,26,13,0,210,7,17,12,1015,10000
2010,5,26,14,0,210,9,16,13,1015,10000
2010,5,26,15,0,240,9,17,12,1015,10000
2010,5,26,16,0,240,9,16,12,1014,10000
2010,5,26,17,0,230,6,16,11,1014,10000
2010,5,26,18,0,230,5,15,12,1014,10000
2010,5,26,19,0,230,4,15,12,1014,10000
2010,5,26,20,0,230,4,15,12,1015,10000
2010,5,26,21,0,230,2,14,12,1015,10000
2010,5,26,22,0,230,3,14,13,1016,10000
2010,5,26,23,0,250,3,13,12,1016,8000
2010,5,27,0,0,250,2,13,12,1015,6000
2010,5,27,1,0,300,2,13,12,1015,4000
2010,5,27,2,0,180,1,12,12,1015,3000
2010,5,27,3,0,60,3,12,11,1014,4000
2010,5,27,4,0,90,2,11,11,1014,3000
2010,5,27,5,0,0,0,10,9,1014,2000
2010,5,27,6,0,130,2,10,10,1014,250
2010,5,27,7,0,120,2,12,12,1014,3500
2010,5,27,8,0,110,3,13,12,1015,5000
2010,5,27,9,0,235,1,15,12,1015,5000
2010,5,27,10,0,360,3,16,13,1015,7000
2010,5,27,11,0,280,5,17,11,1015,10000
2010,5,27,12,0,300,5,18,11,1015,10000
2010,5,27,13,0,360,9,16,12,1015,10000
2010,5,27,14,0,310,4,14,13,1015,8000
2010,5,27,15,0,305,5,15,13,1016,8000
2010,5,27,16,0,300,4,14,13,1016,6000
2010,5,27,17,0,350,5,15,13,1016,8000
2010,5,27,18,0,330,8,15,13,1016,10000
2010,5,27,19,0,350,8,15,12,1016,10000
2010,5,27,20,0,350,5,13,11,1017,10000
2010,5,27,21,0,360,3,12,11,1017,10000
2010,5,27,22,0,50,3,12,11,1017,9000
2010,5,27,23,0,143.333333333333,1,11,10,1017,9000
2010,5,28,0,0,236.666666666667,1,10,10,1018,4000
2010,5,28,1,0,330,4,11,11,1018,4000
2010,5,28,2,0,330,5,11,10,1018,4000
2010,5,28,3,0,330,3,10,9,1018,4000
2010,5,28,4,0,310,3,9,9,1018,4000
2010,5,28,5,0,0,0,9,9,1018,3000
2010,5,28,6,0,31.4285714285714,1,10,10,1019,3000
2010,5,28,7,0,62.8571428571429,1,11,11,1019,3000
2010,5,28,8,0,94.2857142857143,1,14,12,1019,4000
2010,5,28,9,0,125.714285714286,2,14,11,1020,7000
2010,5,28,10,0,157.142857142857,2,16,12,1020,7000
2010,5,28,11,0,188.571428571429,2,17,11,1020,10000
2010,5,28,12,0,220,3,18,10,1020,10000
2010,5,28,13,0,250,2,19,11,1020,10000
2010,5,28,14,0,280,6,20,10,1020,10000
2010,5,28,15,0,230,9,19,11,1020,10000
2010,5,28,16,0,250,6,18,10,1020,10000
2010,5,28,17,0,260,9,18,11,1020,10000
2010,5,28,18,0,260,7,18,11,1021,10000
2010,5,28,19,0,270,7,16,11,1021,10000
2010,5,28,20,0,220,5,14,10,1022,10000
2010,5,28,21,0,250,5,13,9,1022,10000
2010,5,28,22,0,200,4,13,9,1022,10000
2010,5,28,23,0,160,3,12,10,1022,10000
2010,5,29,0,0,210,4,13,10,1022,10000
2010,5,29,1,0,190,3,13,11,1022,10000
2010,5,29,2,0,190,6,13,11,1022,10000
2010,5,29,3,0,180,6,13,11,1022,10000
2010,5,29,4,0,190,5,13,11,1022,10000
2010,5,29,5,0,170,5,13,11,1022,10000
2010,5,29,6,0,200,5,13,12,1022,5000
2010,5,29,7,0,210,5,13,12,1023,7000
2010,5,29,8,0,210,5,14,14,1024,3000
2010,5,29,9,0,200,4,15,15,1024,6000
2010,5,29,10,0,250,7,16,14,1024,10000
2010,5,29,11,0,240,7,17,14,1025,10000
2010,5,29,12,0,230,8,17,15,1025,8000
2010,5,29,13,0,220,8,18,14,1025,10000
2010,5,29,14,0,210,8,17,14,1025,10000
2010,5,29,15,0,220,10,17,15,1026,10000
2010,5,29,16,0,240,7,17,14,1026,10000
2010,5,29,17,0,230,7,17,14,1026,10000
2010,5,29,18,0,220,5,17,14,1026,10000
2010,5,29,19,0,240,6,16,14,1026,10000
2010,5,29,20,0,230,5,16,13,1027,10000
2010,5,29,21,0,220,4,15,13,1027,10000
2010,5,29,22,0,260,3,15,13,1028,10000
2010,5,29,23,0,180,4,14,12,1028,10000
2010,5,30,0,0,195,2,14,13,1027,10000
2010,5,30,1,0,210,4,14,13,1027,4000
2010,5,30,2,0,180,5,14,13,1027,4000
2010,5,30,3,0,150,4,14,13,1027,4000
2010,5,30,4,0,170,4,14,13,1027,4000
2010,5,30,5,0,180,3,14,13,1027,4000
2010,5,30,6,0,170,4,14,13,1027,6000
2010,5,30,7,0,190,4,15,13,1028,8000
2010,5,30,8,0,170,5,16,14,1028,8000
2010,5,30,9,0,240,3,17,14,1028,10000
2010,5,30,10,0,240,2,18,15,1028,10000
2010,5,30,11,0,240,2,19,16,1028,10000
2010,5,30,12,0,240,3,20,17,1028,10000
2010,5,30,13,0,260,3,21,16,1028,10000
2010,5,30,14,0,280,2,22,17,1028,10000
2010,5,30,15,0,300,5,22,17,1028,10000
2010,5,30,16,0,290,6,23,17,1027,10000
2010,5,30,17,0,20,6,23,18,1027,10000
2010,5,30,18,0,30,8,21,18,1027,10000
2010,5,30,19,0,20,7,19,17,1027,10000
2010,5,30,20,0,25,2,18,16,1027,10000
2010,5,30,21,0,30,7,17,16,1028,10000
2010,5,30,22,0,30,6,17,16,1028,9000
2010,5,30,23,0,10,4,17,16,1028,7000
2010,5,31,0,0,20,4,16,16,1027,5000
2010,5,31,1,0,60,3,16,16,1027,9000
2010,5,31,2,0,90,5,16,16,1026,7000
2010,5,31,3,0,350,1,15,15,1026,7000
2010,5,31,4,0,70,3,15,15,1026,4000
2010,5,31,5,0,55,1,15,15,1026,150
2010,5,31,6,0,40,1,15,15,1025,150
2010,5,31,7,0,25,1,15,15,1026,2000
2010,5,31,8,0,10,4,16,16,1025,3000
2010,5,31,9,0,330,3,20,17,1025,10000
2010,5,31,10,0,10,5,23,18,1025,10000
2010,5,31,11,0,360,8,24,16,1024,10000
2010,5,31,12,0,30,7,25,18,1024,10000
2010,5,31,13,0,360,8,25,17,1024,10000
2010,5,31,14,0,350,11,26,18,1023,10000
2010,5,31,15,0,10,13,24,16,1023,10000
2010,5,31,16,0,350,13,23,15,1023,10000
2010,5,31,17,0,350,7,21,16,1023,10000
2010,5,31,18,0,340,8,20,15,1022,10000
2010,5,31,19,0,350,5,19,15,1022,10000
2010,5,31,20,0,350,4,18,15,1022,10000
2010,5,31,21,0,340,5,17,15,1022,10000
2010,5,31,22,0,10,4,17,15,1022,10000
2010,5,31,23,0,85,2,16,14,1022,10000
2010,6,1,0,0,160,1,16,14,1021,10000
2010,6,1,1,0,235,2,16,14,1021,10000
2010,6,1,2,0,310,2,15,14,1020,10000
2010,6,1,3,0,330,3,15,14,1020,10000
2010,6,1,4,0,320,4,15,13,1020,10000
2010,6,1,5,0,0,0,15,14,1020,10000
2010,6,1,6,0,360,4,16,14,1020,10000
2010,6,1,7,0,340,4,17,15,1020,10000
2010,6,1,8,0,10,4,18,14,1020,10000
2010,6,1,9,0,350,7,20,16,1021,10000
2010,6,1,10,0,20,10,20,14,1020,10000
2010,6,1,11,0,360,11,21,12,1021,10000
2010,6,1,12,0,360,7,21,14,1021,10000
2010,6,1,13,0,10,9,21,14,1020,10000
2010,6,1,14,0,360,12,20,15,1021,10000
2010,6,1,15,0,350,7,19,14,1021,10000
2010,6,1,16,0,350,3,21,14,1020,10000
2010,6,1,17,0,340,8,19,14,1021,10000
2010,6,1,18,0,360,9,17,13,1021,10000
2010,6,1,19,0,50,6,16,13,1021,10000
2010,6,1,20,0,60,5,15,12,1020,10000
2010,6,1,21,0,40,1,15,13,1021,10000
2010,6,1,22,0,20,4,15,13,1021,10000
2010,6,1,23,0,90,3,15,13,1020,10000
2010,6,2,0,0,90,6,15,14,1018,10000
2010,6,2,1,0,10,6,14,13,1018,10000
2010,6,2,2,0,20,3,14,13,1018,10000
2010,6,2,3,0,30,6,15,12,1017,10000
