year,month,day,hour,minute,temp,dewpt,press,wind_sin,wind_cos,wind_speed,roll_proportion_72_class_3.0,roll_proportion_72_class_2.0,roll_proportion_72_class_1.0,roll_proportion_72_class_0.0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_24,tp,u10,v10,vis
2011,3,16,22,0,7.0,7.0,1019.0,-0.3420201433256686,0.9396926207859084,5.0,0.75,0.25,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0282,1.95055,-3.50063,3
2011,3,16,23,0,7.0,7.0,1020.0,-0.7660444431189781,0.6427876096865393,5.0,0.75,0.25,0.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.01997,1.68623,-3.46762,3
2011,3,17,0,0,6.0,6.0,1020.0,-0.7660444431189781,0.6427876096865393,2.0,0.75,0.25,0.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0.02185,1.49735,-3.02975,3
2011,3,17,1,0,6.0,6.0,1020.0,-0.7660444431189781,0.6427876096865393,4.0,0.75,0.25,0.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.01903,1.14083,-2.40066,3
2011,3,17,2,0,6.0,6.0,1021.0,-0.6427876096865396,0.7660444431189778,3.0,0.75,0.25,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.01057,1.37106,-2.18765,3
2011,3,17,3,0,6.0,6.0,1021.0,-0.9702957262759964,-0.2419218955996677,2.0,0.75,0.25,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.01104,1.41242,-2.31222,3
2011,3,17,4,0,6.0,5.0,1021.0,-0.207911690817759,-0.9781476007338056,2.0,0.75,0.25,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00282,1.00895,-2.03629,3
2011,3,17,5,0,6.0,5.0,1021.0,0.788010753606722,-0.6156614753256583,1.0,0.7638888888888888,0.2361111111111111,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00094,0.79213,-1.85629,3
2011,3,17,6,0,5.0,4.0,1022.0,0.898794046299167,0.4383711467890774,2.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00047,0.61666,-1.85753,3
2011,3,17,7,0,5.0,4.0,1023.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.00141,0.23723,-1.65386,3
2011,3,17,8,0,6.0,5.0,1024.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.00141,-0.06453,-1.18983,3
2011,3,17,9,0,6.0,3.0,1024.0,0.0,1.0,2.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.00517,-0.1098,-1.54673,3
2011,3,17,10,0,7.0,3.0,1025.0,0.0,1.0,2.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.00047,0.39817,-0.1671,3
2011,3,17,11,0,7.0,2.0,1025.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-0.0,1.03354,-0.54019,3
2011,3,17,12,0,8.0,3.0,1025.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,1.28109,-0.8784,3
2011,3,17,13,0,8.0,3.0,1025.0,0.0,1.0,1.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-0.0,1.36995,-1.18298,3
2011,3,17,14,0,9.0,3.0,1025.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-0.0,1.23024,-1.87684,3
2011,3,17,15,0,9.0,3.0,1025.0,0.0,1.0,2.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,0.75301,-2.3552,3
2011,3,17,16,0,9.0,4.0,1025.0,0.0,1.0,2.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,0.22046,-2.33402,3
2011,3,17,17,0,10.0,3.0,1025.0,0.0,1.0,1.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.02709,-1.98771,3
2011,3,17,18,0,9.0,4.0,1025.0,0.0,1.0,1.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.06341,-1.13564,3
2011,3,17,19,0,8.0,3.0,1026.0,0.0,1.0,1.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-0.0,-0.33444,-2.13906,3
2011,3,17,20,0,6.0,3.0,1026.0,0.0,1.0,2.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.83793,-2.07553,3
2011,3,17,21,0,5.0,3.0,1026.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-0.0,-1.16651,-1.61586,3
2011,3,17,22,0,5.0,3.0,1027.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.00278,-1.12817,3
2011,3,17,23,0,4.0,3.0,1027.0,0.0,1.0,1.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.20396,-0.58628,3
2011,3,18,0,0,3.0,2.0,1027.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.93181,0.14932,3
2011,3,18,1,0,3.0,2.0,1027.0,0.0,1.0,0.0,0.7916666666666666,0.2083333333333333,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.85023,0.56663,3
2011,3,18,2,0,1.0,1.0,1027.0,0.90630778703665,0.4226182617406994,2.0,0.8055555555555556,0.1944444444444444,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.72952,0.70864,3
2011,3,18,3,0,2.0,2.0,1027.0,0.766044443118978,-0.6427876096865394,6.0,0.8194444444444444,0.1805555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.77143,0.80456,3
2011,3,18,4,0,2.0,2.0,1027.0,0.766044443118978,-0.6427876096865394,4.0,0.8333333333333334,0.1666666666666666,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.62838,0.69245,3
2011,3,18,5,0,2.0,1.0,1027.0,0.8660254037844387,-0.4999999999999998,4.0,0.8472222222222222,0.1527777777777778,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.74684,0.62829,3
2011,3,18,6,0,2.0,2.0,1028.0,0.9396926207859084,-0.3420201433256687,6.0,0.8611111111111112,0.1388888888888889,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.75299,0.81764,3
2011,3,18,7,0,2.0,2.0,1028.0,0.766044443118978,-0.6427876096865394,5.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.82117,0.6831,3
2011,3,18,8,0,3.0,3.0,1028.0,0.8660254037844387,-0.4999999999999998,6.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.07934,0.9173,3
2011,3,18,9,0,5.0,4.0,1029.0,0.9396926207859084,-0.3420201433256687,4.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.93237,0.42711,3
2011,3,18,10,0,7.0,6.0,1029.0,0.984807753012208,-0.1736481776669303,3.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.69459,-0.39693,3
2011,3,18,11,0,10.0,6.0,1029.0,1.0,6.123233995736766e-17,4.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.71192,-1.38042,3
2011,3,18,12,0,10.0,5.0,1029.0,-0.6427876096865393,-0.766044443118978,5.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.46995,-2.39257,3
2011,3,18,13,0,12.0,6.0,1029.0,-0.1736481776669312,0.984807753012208,10.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.22854,-2.96497,3
2011,3,18,14,0,13.0,6.0,1029.0,-0.0871557427476579,-0.9961946980917455,6.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.04805,-3.43149,3
2011,3,18,15,0,13.0,6.0,1029.0,0.3420201433256687,0.9396926207859084,7.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.07599,-3.6252,3
2011,3,18,16,0,13.0,7.0,1029.0,0.3420201433256687,0.9396926207859084,9.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.15646,-3.71053,3
2011,3,18,17,0,12.0,7.0,1029.0,0.3420201433256687,0.9396926207859084,8.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.00781,-3.8158,3
2011,3,18,18,0,11.0,7.0,1029.0,0.3420201433256687,0.9396926207859084,9.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.61385,-3.57973,3
2011,3,18,19,0,9.0,7.0,1029.0,0.1736481776669303,0.984807753012208,7.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.7759,-3.24775,3
2011,3,18,20,0,8.0,6.0,1030.0,0.1736481776669303,0.984807753012208,9.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.36825,-3.18484,3
2011,3,18,21,0,8.0,6.0,1030.0,0.1736481776669303,0.984807753012208,7.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.79295,-2.64669,3
2011,3,18,22,0,7.0,6.0,1030.0,0.4999999999999999,0.8660254037844387,6.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.6186,-2.11602,3
2011,3,18,23,0,7.0,5.0,1030.0,0.4999999999999999,0.8660254037844387,9.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.71471,-1.80833,3
2011,3,19,0,0,7.0,4.0,1030.0,0.6427876096865393,0.766044443118978,9.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.86671,-1.72922,3
2011,3,19,1,0,6.0,4.0,1030.0,0.9396926207859084,0.3420201433256688,3.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.01256,-1.66258,3
2011,3,19,2,0,6.0,4.0,1029.0,0.90630778703665,0.4226182617406994,2.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.04832,-1.4016,3
2011,3,19,3,0,6.0,3.0,1029.0,0.8660254037844386,0.5000000000000001,5.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.01088,-1.13751,3
2011,3,19,4,0,5.0,3.0,1028.0,0.8660254037844386,0.5000000000000001,5.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.95947,-1.20789,3
2011,3,19,5,0,6.0,3.0,1028.0,0.766044443118978,0.6427876096865394,5.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.8723,-1.21038,3
2011,3,19,6,0,6.0,4.0,1028.0,0.8660254037844386,0.5000000000000001,5.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.89689,-1.18111,3
2011,3,19,7,0,5.0,3.0,1028.0,0.8660254037844386,0.5000000000000001,6.0,0.875,0.125,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.9958,-1.10263,3
2011,3,19,8,0,5.0,4.0,1029.0,0.984807753012208,0.1736481776669304,3.0,0.8888888888888888,0.1111111111111111,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.63787,-1.48755,3
2011,3,19,9,0,7.0,5.0,1029.0,0.984807753012208,0.1736481776669304,4.0,0.9027777777777778,0.0972222222222222,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.5412,-1.39288,3
2011,3,19,10,0,10.0,6.0,1029.0,1.0,6.123233995736766e-17,7.0,0.9166666666666666,0.0833333333333333,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.92455,-1.96902,3
2011,3,19,11,0,12.0,6.0,1029.0,0.8660254037844386,0.5000000000000001,7.0,0.9305555555555556,0.0694444444444444,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.24419,-2.16024,3
2011,3,19,12,0,14.0,6.0,1028.0,0.8660254037844386,0.5000000000000001,7.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.1341,-2.25118,3
2011,3,19,13,0,17.0,6.0,1028.0,0.8660254037844386,0.5000000000000001,3.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.93908,-2.53333,3
2011,3,19,14,0,17.0,7.0,1027.0,0.4999999999999999,0.8660254037844387,6.0,0.9583333333333334,0.0416666666666666,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.85078,-2.8485,3
2011,3,19,15,0,18.0,7.0,1026.0,0.3420201433256687,0.9396926207859084,6.0,0.9722222222222222,0.0277777777777777,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.81334,-3.10823,3
2011,3,19,16,0,17.0,8.0,1026.0,0.3420201433256687,0.9396926207859084,10.0,0.9722222222222222,0.0277777777777777,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.87258,-3.3281,3
2011,3,19,17,0,16.0,9.0,1025.0,0.1736481776669303,0.984807753012208,11.0,0.9722222222222222,0.0277777777777777,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.63787,-3.34928,3
2011,3,19,18,0,15.0,9.0,1026.0,0.3420201433256687,0.9396926207859084,7.0,0.9722222222222222,0.0277777777777777,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.18132,-2.92636,3
2011,3,19,19,0,13.0,5.0,1026.0,0.6427876096865393,0.766044443118978,7.0,0.9722222222222222,0.0277777777777777,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.15003,-2.25492,3
2011,3,19,20,0,11.0,5.0,1026.0,0.766044443118978,0.6427876096865394,7.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.33723,-1.6333,3
2011,3,19,21,0,10.0,5.0,1026.0,0.8660254037844386,0.5000000000000001,3.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.13606,-1.00484,3
2011,3,19,22,0,8.0,5.0,1026.0,0.9396926207859084,0.3420201433256688,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-1.8058,-0.95626,3
2011,3,19,23,0,7.0,5.0,1026.0,0.984807753012208,0.1736481776669304,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.08241,-0.86407,3
2011,3,20,0,0,7.0,5.0,1025.0,0.984807753012208,0.1736481776669304,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.45514,-0.80864,3
2011,3,20,1,0,6.0,5.0,1025.0,0.984807753012208,0.1736481776669304,6.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.48867,-0.77002,3
2011,3,20,2,0,7.0,5.0,1025.0,0.8660254037844386,0.5000000000000001,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.28806,-0.77563,3
2011,3,20,3,0,6.0,5.0,1024.0,0.9396926207859084,0.3420201433256688,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.18747,-0.97494,3
2011,3,20,4,0,5.0,5.0,1024.0,0.984807753012208,0.1736481776669304,6.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.19418,-1.09079,3
2011,3,20,5,0,6.0,5.0,1024.0,0.984807753012208,0.1736481776669304,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.27632,-1.00858,3
2011,3,20,6,0,5.0,4.0,1024.0,0.9961946980917455,0.0871557427476581,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.35567,-0.86594,3
2011,3,20,7,0,6.0,5.0,1024.0,1.0,6.123233995736766e-17,6.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.19138,-0.65542,3
2011,3,20,8,0,7.0,6.0,1024.0,0.984807753012208,0.1736481776669304,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.70326,-0.90581,3
2011,3,20,9,0,9.0,7.0,1024.0,0.984807753012208,0.1736481776669304,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.72393,-0.85722,3
2011,3,20,10,0,12.0,8.0,1025.0,1.0,6.123233995736766e-17,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.20228,-1.10014,3
2011,3,20,11,0,14.0,6.0,1024.0,0.984807753012208,0.1736481776669304,10.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.42524,-1.33184,3
2011,3,20,12,0,16.0,5.0,1024.0,0.984807753012208,-0.1736481776669303,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.24475,-1.77345,3
2011,3,20,13,0,18.0,5.0,1024.0,0.9396926207859084,0.3420201433256688,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.96757,-2.2873,3
2011,3,20,14,0,20.0,2.0,1023.0,0.766044443118978,0.6427876096865394,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.74628,-2.97182,3
2011,3,20,15,0,20.0,1.0,1023.0,0.6427876096865393,0.766044443118978,7.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.80719,-3.38976,3
2011,3,20,16,0,20.0,0.0,1022.0,0.8660254037844386,0.5000000000000001,9.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.09051,-3.54174,3
2011,3,20,17,0,18.0,7.0,1022.0,0.3420201433256687,0.9396926207859084,9.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.0486,-3.32685,3
2011,3,20,18,0,16.0,7.0,1023.0,0.4999999999999999,0.8660254037844387,7.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.00334,-2.68593,3
2011,3,20,19,0,14.0,-6.0,1023.0,0.766044443118978,0.6427876096865394,7.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.65967,-2.00328,3
2011,3,20,20,0,11.0,-3.0,1023.0,0.9396926207859084,0.3420201433256688,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.46967,-1.65822,3
2011,3,20,21,0,9.0,0.0,1024.0,0.8660254037844386,0.5000000000000001,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.24559,-1.49939,3
2011,3,20,22,0,8.0,1.0,1024.0,0.9396926207859084,0.3420201433256688,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.38194,-1.52368,3
2011,3,20,23,0,7.0,1.0,1024.0,0.766044443118978,0.6427876096865394,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.36853,-1.27703,3
2011,3,21,0,0,6.0,1.0,1023.0,1.0,6.123233995736766e-17,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.20647,-1.07273,3
2011,3,21,1,0,6.0,2.0,1024.0,0.984807753012208,0.1736481776669304,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.32829,-1.12381,3
2011,3,21,2,0,5.0,2.0,1023.0,0.984807753012208,0.1736481776669304,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.51549,-1.10574,3
2011,3,21,3,0,6.0,2.0,1023.0,0.984807753012208,0.1736481776669304,7.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.5384,-0.93446,3
2011,3,21,4,0,6.0,2.0,1023.0,0.9396926207859084,0.3420201433256688,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.51941,-0.86034,3
2011,3,21,5,0,5.0,2.0,1022.0,0.9659258262890684,0.2588190451025207,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.4937,-0.83169,3
2011,3,21,6,0,5.0,2.0,1023.0,0.984807753012208,0.1736481776669304,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.53729,-0.78684,3
2011,3,21,7,0,5.0,1.0,1023.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.65073,-0.73265,3
2011,3,21,8,0,7.0,1.0,1023.0,0.7071067811865475,0.7071067811865476,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.30957,-0.94754,3
2011,3,21,9,0,9.0,2.0,1024.0,1.0,6.123233995736766e-17,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.3403,-0.94878,3
2011,3,21,10,0,11.0,2.0,1024.0,0.984807753012208,0.1736481776669304,7.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.19026,-1.50935,3
2011,3,21,11,0,14.0,3.0,1023.0,0.8660254037844386,0.5000000000000001,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.53002,-1.72549,3
2011,3,21,12,0,16.0,0.0,1023.0,0.8660254037844386,0.5000000000000001,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.36405,-2.08301,3
2011,3,21,13,0,18.0,-1.0,1023.0,0.766044443118978,0.6427876096865394,9.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.29476,-2.68095,3
2011,3,21,14,0,19.0,-1.0,1022.0,0.766044443118978,0.6427876096865394,11.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.34617,-3.20477,3
2011,3,21,15,0,19.0,-2.0,1021.0,0.6427876096865393,0.766044443118978,13.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.4557,-3.44831,3
2011,3,21,16,0,18.0,-7.0,1021.0,0.766044443118978,0.6427876096865394,13.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.46129,-3.69745,3
2011,3,21,17,0,17.0,-4.0,1021.0,0.4999999999999999,0.8660254037844387,15.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.90638,-3.48381,3
2011,3,21,18,0,14.0,-3.0,1021.0,0.6427876096865393,0.766044443118978,11.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.0662,-3.06401,3
2011,3,21,19,0,12.0,-1.0,1022.0,0.9396926207859084,0.3420201433256688,6.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.92985,-2.53333,3
2011,3,21,20,0,10.0,1.0,1022.0,0.8660254037844386,0.5000000000000001,7.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-4.0975,-2.15339,3
2011,3,21,21,0,9.0,2.0,1022.0,0.9396926207859084,0.3420201433256688,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.86894,-1.76037,3
2011,3,21,22,0,8.0,2.0,1023.0,0.8660254037844386,0.5000000000000001,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.99635,-1.59842,3
2011,3,21,23,0,8.0,2.0,1023.0,0.8660254037844386,0.5000000000000001,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.94047,-1.03785,3
2011,3,22,0,0,7.0,2.0,1023.0,0.984807753012208,0.1736481776669304,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.55265,-0.56822,3
2011,3,22,1,0,7.0,1.0,1023.0,0.984807753012208,0.1736481776669304,9.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-3.13801,-0.43742,3
2011,3,22,2,0,7.0,1.0,1023.0,1.0,6.123233995736766e-17,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.0,-2.93684,-0.53396,3
