year,month,day,hour,minute,msl,t2m,tp,u10,v10,vis
2011,12,31,10,0,103400.38051,9.71224,0.04676,0.72451,3.01072,1000.0
2011,12,31,11,0,103379.20309,10.32577,0.02773,1.3448,3.03502,500.0
2011,12,31,12,0,103293.45344,10.55702,0.01339,1.52027,3.01882,300.0
2011,12,31,13,0,103175.84311,10.87295,0.00094,2.84242,3.46541,300.0
2011,12,31,14,0,103120.81963,11.41318,0.01715,3.11345,3.41184,200.0
2011,12,31,15,0,103081.39559,12.45068,0.03995,3.74155,3.16955,500.0
2011,12,31,16,0,103075.15582,11.64949,0.02091,3.00504,2.58158,1000.0
2011,12,31,17,0,103077.70845,11.81567,0.02491,2.83795,2.43396,2000.0
2011,12,31,18,0,103066.26886,11.65455,0.00564,2.95418,2.35361,2000.0
2011,12,31,19,0,103057.47645,11.5465,0.02373,2.99442,2.32994,1000.0
2011,12,31,20,0,103004.62744,11.36705,0.00376,2.64795,2.76906,500.0
2011,12,31,21,0,102967.37786,11.48647,0.00094,2.4641,2.99515,500.0
2011,12,31,22,0,102969.26871,11.53386,0.00188,3.46941,3.04934,2000.0
2011,12,31,23,0,102909.42358,11.62674,0.00188,3.14083,3.31655,2000.0
2012,1,1,0,0,102865.67239,11.95031,0.00193,2.79757,3.63164,2000.0
2012,1,1,1,0,102783.1523,11.87913,0.00193,2.75993,3.80598,2000.0
2012,1,1,2,0,102747.34616,11.45335,0.00758,2.64192,4.03706,2000.0
2012,1,1,3,0,102706.95558,11.40412,0.00238,2.48931,4.35383,2000.0
2012,1,1,4,0,102613.76478,11.56844,0.00579,2.49083,4.53999,2000.0
2012,1,1,5,0,102586.1,11.45402,0.00282,2.34433,4.8219,2000.0
2012,1,1,6,0,102507.1368,11.45335,0.00089,2.1083,5.13867,2000.0
2012,1,1,7,0,102477.49596,11.53252,0.00193,1.92772,5.62683,2000.0
2012,1,1,8,0,102427.30414,11.46067,0.00669,1.98876,6.10021,8000.0
2012,1,1,9,0,102415.84301,11.41477,0.01055,2.09304,6.59783,5000.0
2012,1,1,10,0,102463.9007,11.9237,0.03239,1.95976,6.45777,7000.0
2012,1,1,11,0,102365.01886,11.77667,0.08112,2.12356,6.85964,7500.0
2012,1,1,12,0,102291.66766,11.58108,0.05096,2.53967,7.62084,8000.0
2012,1,1,13,0,102113.5855,11.56046,0.01619,3.46294,9.43046,6000.0
2012,1,1,14,0,102027.98275,11.58707,0.05096,2.59461,8.10841,3500.0
2012,1,1,15,0,101980.71549,11.58375,1.00417,3.01326,8.50201,3000.0
2012,1,1,16,0,101959.69026,11.5578,1.45433,3.17502,8.07886,3000.0
2012,1,1,17,0,101995.49639,11.75139,3.20385,3.63437,6.28224,5250.0
2012,1,1,18,0,101989.09397,12.04145,2.72799,3.48837,4.89518,7500.0
2012,1,1,19,0,102015.57312,11.98956,2.05617,4.10999,3.58081,7000.0
2012,1,1,20,0,102055.0152,11.67422,2.58017,5.27794,2.14293,7000.0
2012,1,1,21,0,102125.28375,11.1613,1.25643,5.22351,0.90539,10000.0
2012,1,1,22,0,102222.74283,10.16472,0.6476,4.06777,1.03245,10000.0
2012,1,1,23,0,102291.90478,9.83874,0.48537,3.61911,1.049,10000.0
2012,1,2,0,0,102360.59249,9.9046,0.08676,3.57943,0.98931,10000.0
2012,1,2,1,0,102395.68724,9.87334,0.11068,3.57638,0.85043,6000.0
2012,1,2,2,0,102440.50419,9.24066,0.1092,3.34391,0.87643,9000.0
2012,1,2,3,0,102480.02531,8.60666,0.14158,3.23912,1.02595,10000.0
2012,1,2,4,0,102529.66384,8.56608,0.06864,3.42326,1.06496,4000.0
2012,1,2,5,0,102549.50344,8.29132,0.07577,3.1384,1.43965,10000.0
2012,1,2,6,0,102589.97307,8.41573,0.05096,3.43445,1.5153,10000.0
2012,1,2,7,0,102716.59873,8.2055,0.09493,3.81546,1.29013,10000.0
2012,1,2,8,0,102815.08536,8.6692,0.08914,3.6715,1.18138,10000.0
2012,1,2,9,0,102916.65464,8.95859,0.23934,3.38664,1.45383,10000.0
2012,1,2,10,0,102977.5962,9.62452,0.08052,3.11856,1.705,10000.0
2012,1,2,11,0,103062.88278,10.61179,0.0777,4.5963,1.40596,10000.0
2012,1,2,12,0,103035.53416,11.03689,0.16922,5.43767,1.55785,10000.0
2012,1,2,13,0,102985.2633,10.90983,0.26415,5.69405,1.42606,10000.0
2012,1,2,14,0,103052.84441,11.51057,0.03714,5.64674,1.19971,10000.0
2012,1,2,15,0,103058.6145,11.42275,0.0468,5.22605,1.2328,10000.0
2012,1,2,16,0,103089.28288,11.04488,0.0572,3.86938,1.55962,10000.0
2012,1,2,17,0,103141.21363,10.62376,0.00193,2.82148,1.82675,7500.0
2012,1,2,18,0,103154.01848,9.88132,0.00089,2.42013,2.27236,8000.0
2012,1,2,19,0,103197.0965,9.74161,0.01144,2.03403,2.47566,5000.0
2012,1,2,20,0,103184.60782,9.57862,0.00282,1.70593,2.77234,8000.0
2012,1,2,21,0,103200.49531,9.26594,0.00045,1.72933,3.15766,8000.0
2012,1,2,22,0,103224.28703,9.66843,0.0,2.02386,3.47975,5000.0
2012,1,2,23,0,103219.14928,9.75359,0.0,2.03556,3.77939,5000.0
2012,1,3,0,0,103182.15751,9.66178,0.00045,2.05336,3.99155,5000.0
2012,1,3,1,0,103127.06507,10.08556,0.0,2.19274,4.28232,5000.0
2012,1,3,2,0,103102.72006,10.13013,0.00045,2.39113,4.43953,5000.0
2012,1,3,3,0,103100.98114,11.14134,0.0,2.69126,4.64992,5000.0
2012,1,3,4,0,103069.12711,10.98234,0.00089,3.16078,4.85854,5000.0
2012,1,3,5,0,103065.175,11.07348,0.00669,3.32864,4.83667,5000.0
2012,1,3,6,0,103046.52103,11.23647,0.01144,3.43343,4.7823,5000.0
2012,1,3,7,0,103102.24581,11.36155,0.01813,3.54789,4.63633,4000.0
2012,1,3,8,0,103123.7453,11.43805,0.01902,3.60232,4.56954,5000.0
2012,1,3,9,0,103175.2018,11.72744,0.01902,3.58553,4.69602,4000.0
2012,1,3,10,0,103235.43198,12.17783,0.07681,3.6186,4.56895,8000.0
2012,1,3,11,0,103208.24145,12.39471,0.10296,4.44878,5.56005,10000.0
2012,1,3,12,0,103167.69278,13.0041,0.03952,4.55764,5.54823,10000.0
2012,1,3,13,0,103088.41342,13.02672,0.00579,4.06268,5.54291,10000.0
2012,1,3,14,0,103064.70075,12.7626,0.0,3.81902,5.45958,7000.0
2012,1,3,15,0,103099.47933,12.56236,0.0,3.49244,5.33606,4000.0
2012,1,3,16,0,103134.57409,12.42132,0.0,3.24573,5.20959,3000.0
2012,1,3,17,0,103144.29628,12.53641,0.00089,2.94916,5.08607,6000.0
2012,1,3,18,0,103194.09289,12.91362,0.00089,2.85048,5.00156,4000.0
2012,1,3,19,0,103216.46185,12.98547,0.01293,2.92882,5.03466,7000.0
2012,1,3,20,0,103254.5602,13.13516,0.01144,2.94916,5.03761,3000.0
2012,1,3,21,0,103288.78549,13.16709,0.0257,3.06057,4.94128,8000.0
2012,1,3,22,0,103343.08751,13.02605,0.05586,2.75942,4.92059,1800.0
2012,1,3,23,0,103359.5283,13.08193,0.0673,3.36578,4.44485,2000.0
2012,1,4,0,0,103410.4315,13.2895,0.06433,3.53009,3.962,6000.0
2012,1,4,1,0,103402.84344,13.1438,0.16402,3.38053,3.68246,4000.0
2012,1,4,2,0,103403.23865,12.77924,0.1716,3.32254,3.50162,7000.0
2012,1,4,3,0,103423.39443,12.64818,0.16922,2.91101,3.34028,3000.0
2012,1,4,4,0,103425.37048,12.49384,0.15213,2.71974,3.11157,3500.0
2012,1,4,5,0,103451.45442,12.39205,0.19462,2.72687,2.4532,5000.0
2012,1,4,6,0,103459.2796,12.08137,0.54925,2.44302,1.65595,4000.0
2012,1,4,7,0,103536.89908,11.85518,0.46294,1.58486,0.59098,3000.0
2012,1,4,8,0,103602.34605,11.46533,0.43872,0.60055,0.11937,800.0
2012,1,4,9,0,103670.71759,11.99821,0.04814,0.00538,-0.1123,700.0
2012,1,4,10,0,103723.43876,12.19912,0.06864,-0.1223,-0.78189,10000.0
2012,1,4,11,0,103760.35149,12.70406,0.06864,-0.28304,-0.66783,10000.0
2012,1,4,12,0,103656.72711,13.15977,0.03239,0.28669,0.25885,10000.0
2012,1,4,13,0,103592.78194,13.77781,0.01337,1.48211,0.63885,10000.0
2012,1,4,14,0,103616.17844,13.90088,0.02674,1.42971,-0.76889,10000.0
2012,1,4,15,0,103616.88982,13.21432,0.03818,0.88592,-0.8079,10000.0
2012,1,4,16,0,103631.59168,12.90896,0.00713,0.74044,-0.89359,10000.0
2012,1,4,17,0,103606.06104,12.3528,0.01575,1.19877,-0.80671,10000.0
2012,1,4,18,0,103613.88622,12.1632,0.0153,1.30559,-0.54727,10000.0
2012,1,4,19,0,103670.16429,11.49127,0.0,1.29338,-1.03661,10000.0
2012,1,4,20,0,103721.22558,11.58175,0.00089,1.16265,-1.19027,3000.0
2012,1,4,21,0,103749.99695,11.623,0.00089,0.74502,-1.11639,3000.0
2012,1,4,22,0,103747.86281,10.2246,0.00089,1.3239,-0.61878,8000.0
2012,1,4,23,0,103704.62671,10.33902,0.00386,0.90169,0.32917,9000.0
2012,1,5,0,0,103684.07573,10.07491,0.00579,0.89762,0.99759,10000.0
2012,1,5,1,0,103657.75466,10.38293,0.00906,1.31017,1.31081,10000.0
2012,1,5,2,0,103653.17021,9.77354,0.00995,1.51415,1.06732,10000.0
2012,1,5,3,0,103678.30564,10.00107,0.02867,1.34018,0.75646,10000.0
2012,1,5,4,0,103704.15246,9.10096,0.00713,0.84268,1.06378,10000.0
2012,1,5,5,0,103635.14858,9.63783,0.00386,0.7501,1.52061,10000.0
2012,1,5,6,0,103657.91275,10.04631,0.00431,0.77045,1.59863,10000.0
2012,1,5,7,0,103641.47196,10.04098,0.00713,0.93933,1.49934,10000.0
2012,1,5,8,0,103665.26367,9.5427,0.01768,1.02734,1.25821,10000.0
2012,1,5,9,0,103684.62902,10.38227,0.01055,1.29033,1.27417,10000.0
2012,1,5,10,0,103744.85921,11.33627,0.01099,1.31017,1.32736,10000.0
2012,1,5,11,0,103689.21347,11.36554,0.03343,2.10525,1.23812,10000.0
2012,1,5,12,0,103659.8888,11.68221,0.02719,2.60478,1.08919,10000.0
2012,1,5,13,0,103560.05846,11.7188,0.00713,3.37748,0.57148,10000.0
2012,1,5,14,0,103517.05948,12.37741,0.03194,3.70457,-0.21336,10000.0
2012,1,5,15,0,103519.82596,12.22773,0.0315,3.24217,-1.01061,10000.0
2012,1,5,16,0,103499.90731,11.85584,0.05913,2.78079,-1.903,10000.0
2012,1,5,17,0,103524.48945,11.31098,0.00951,1.78427,-1.64297,10000.0
2012,1,5,18,0,103551.04764,10.8433,0.02808,1.2532,-1.51177,10000.0
2012,1,5,19,0,103550.65243,10.06094,0.02481,0.95002,-1.25173,9000.0
2012,1,5,20,0,103550.9686,9.54935,0.01723,1.36358,-1.29842,8000.0
2012,1,5,21,0,103557.84527,9.58926,0.02199,0.92509,-1.15895,10000.0
2012,1,5,22,0,103618.47067,9.63384,0.01337,0.85184,-1.71862,10000.0
2012,1,5,23,0,103621.39523,9.42162,0.01426,0.3518,-1.63942,10000.0
2012,1,6,0,0,103609.45985,9.38237,0.01144,-0.12993,-1.6542,10000.0
2012,1,6,1,0,103594.67896,8.92865,0.00386,-0.16605,-1.42903,10000.0
2012,1,6,2,0,103568.43693,8.57805,0.00282,-0.2744,-1.37584,10000.0
2012,1,6,3,0,103546.46319,8.67851,0.00238,-0.25456,-1.60633,10000.0
2012,1,6,4,0,103524.64753,8.43635,0.00431,-0.36596,-1.13885,10000.0
2012,1,6,5,0,103487.10247,8.32059,0.00624,-0.52009,-1.2405,10000.0
2012,1,6,6,0,103498.48455,8.39045,0.00386,-0.78309,-1.55018,10000.0
2012,1,6,7,0,103523.30381,8.69381,0.00579,-0.80343,-1.74816,3000.0
2012,1,6,8,0,103531.84038,8.80824,0.00282,-0.80496,-1.91719,3000.0
2012,1,6,9,0,103573.8118,9.3165,0.00579,-1.00843,-2.33975,1500.0
2012,1,6,10,0,103597.91969,10.93976,0.00386,-1.13408,-2.66007,1200.0
2012,1,6,11,0,103589.146,11.80861,0.01857,-2.03802,-3.17246,8000.0
2012,1,6,12,0,103545.43564,12.12794,0.03387,-2.2766,-3.19137,10000.0
2012,1,6,13,0,103441.41606,12.41334,0.01382,-2.52992,-3.3663,10000.0
2012,1,6,14,0,103398.33804,12.68743,0.02095,-2.37223,-3.36867,10000.0
2012,1,6,15,0,103398.02187,12.62822,0.00149,-2.2771,-3.44668,10000.0
2012,1,6,16,0,103364.27083,12.67412,0.00862,-2.10364,-3.56901,10000.0
2012,1,6,17,0,103359.76542,12.00885,0.01233,-1.73382,-3.22978,10000.0
2012,1,6,18,0,103368.30199,11.63497,0.00193,-1.70992,-2.97566,10000.0
2012,1,6,19,0,103369.17145,11.46533,0.00089,-1.72874,-2.6382,10000.0
2012,1,6,20,0,103373.04452,10.57054,0.0,-1.82234,-2.4148,10000.0
2012,1,6,21,0,103386.08649,10.41287,0.0,-1.92204,-2.16777,10000.0
2012,1,6,22,0,103383.71522,9.9718,0.00045,-2.09143,-2.24814,10000.0
2012,1,6,23,0,103422.12975,9.87866,0.00045,-2.1423,-2.12049,10000.0
2012,1,7,0,0,103406.71651,9.42029,0.00045,-2.24658,-1.93315,10000.0
2012,1,7,1,0,103358.02649,9.35442,0.0,-2.29694,-1.60928,10000.0
2012,1,7,2,0,103342.92943,8.69913,0.0,-2.037,-1.3522,10000.0
2012,1,7,3,0,103324.74971,8.46429,0.0,-2.0253,-1.46685,10000.0
2012,1,7,4,0,103292.57952,8.28201,0.0,-1.9429,-1.54723,10000.0
2012,1,7,5,0,103282.14595,8.46296,0.00045,-2.10771,-1.73221,10000.0
2012,1,7,6,0,103301.11608,9.53937,0.00045,-2.34679,-1.85277,10000.0
2012,1,7,7,0,103330.04554,9.73629,0.00089,-2.64539,-1.95915,10000.0
2012,1,7,8,0,103360.4768,10.08423,0.00089,-2.87837,-1.99402,10000.0
2012,1,7,9,0,103379.60503,10.16206,0.00089,-3.15307,-2.01529,10000.0
2012,1,7,10,0,103429.40164,11.62499,0.00045,-3.94713,-1.84095,10000.0
2012,1,7,11,0,103406.8746,11.89642,0.0,-4.02241,-1.84272,10000.0
2012,1,7,12,0,103359.44925,12.03813,0.0,-3.91152,-1.7854,10000.0
2012,1,7,13,0,103244.52184,12.38939,0.0,-3.63225,-1.90419,10000.0
2012,1,7,14,0,103194.88331,13.03071,0.0,-3.41199,-2.11222,10000.0
2012,1,7,15,0,103183.65932,12.92759,0.0,-3.15154,-2.55664,10000.0
2012,1,7,16,0,103151.41008,12.93358,0.0,-2.50042,-2.90533,10000.0
2012,1,7,17,0,103187.84856,11.5884,0.0,-2.20945,-2.9922,10000.0
2012,1,7,18,0,103209.66421,11.06217,0.0,-2.3707,-2.87814,10000.0
2012,1,7,19,0,103223.25948,11.02292,0.00045,-2.65099,-2.76526,10000.0
2012,1,7,20,0,103227.21159,10.14809,0.00045,-2.7629,-2.45145,10000.0
2012,1,7,21,0,103227.21159,9.66976,0.0,-2.88753,-2.11458,10000.0
2012,1,7,22,0,103226.81638,9.3511,0.0,-2.8977,-1.90182,10000.0
2012,1,7,23,0,103206.97678,9.04707,0.0,-2.80207,-1.73989,10000.0
2012,1,8,0,0,103174.72754,9.23601,0.0,-2.74561,-1.67074,10000.0
2012,1,8,1,0,103143.18969,9.28058,0.0,-2.57621,-1.57205,10000.0
2012,1,8,2,0,103117.89617,8.90936,0.00045,-2.42208,-1.4574,10000.0
2012,1,8,3,0,103093.70925,7.20427,0.0,-2.25777,-1.04429,10000.0
2012,1,8,4,0,103040.35574,6.23164,0.0,-2.06905,-0.60223,10000.0
2012,1,8,5,0,103016.64307,5.94491,0.0,-1.86557,-0.45803,10000.0
2012,1,8,6,0,102999.96515,6.37202,0.0,-1.85235,-0.47753,10000.0
2012,1,8,7,0,103025.97005,5.56637,0.0,-2.00089,-0.64064,10000.0
2012,1,8,8,0,103065.25404,5.52579,0.0,-2.29542,-0.84099,9000.0
2012,1,8,9,0,103124.2986,5.61228,0.00045,-2.76595,-0.86522,8000.0
2012,1,8,10,0,103143.34778,7.67794,0.00089,-3.149,-0.47871,8000.0
2012,1,8,11,0,103132.83516,9.30187,0.00045,-3.15357,-0.1844,9000.0
2012,1,8,12,0,103058.53545,10.04364,0.0,-2.91042,-0.06325,10000.0
2012,1,8,13,0,102925.34928,11.11473,0.0,-2.53399,-0.01183,10000.0
2012,1,8,14,0,102874.288,11.96428,0.0,-2.17893,-0.13062,10000.0
2012,1,8,15,0,102831.92136,12.49916,0.0,-1.9607,-0.28428,10000.0
2012,1,8,16,0,102820.7764,11.94432,0.0,-1.25464,-0.45389,10000.0
2012,1,8,17,0,102820.61832,8.75502,0.0,-2.1189,-1.1288,10000.0
2012,1,8,18,0,102848.36214,7.38389,0.0,-2.36205,-1.01888,10000.0
2012,1,8,19,0,102844.09386,7.26015,0.0,-2.09296,-0.81972,10000.0
2012,1,8,20,0,102867.49036,6.45318,0.0,-2.0253,-0.7618,10000.0
2012,1,8,21,0,102866.22569,5.70009,0.0,-2.09398,-0.60991,10000.0
2012,1,8,22,0,102899.66055,4.33829,0.0,-2.31322,-0.33215,10000.0
2012,1,8,23,0,102908.19712,3.57455,0.0,-2.26846,0.27303,10000.0
2012,1,9,0,0,102902.03182,2.71769,0.0,-2.15298,0.68909,10000.0
2012,1,9,1,0,102870.09876,3.08159,0.0,-1.92357,0.90657,10000.0
2012,1,9,2,0,102864.5658,2.63519,0.0,-1.85947,0.96745,10000.0
2012,1,9,3,0,102867.64845,2.99377,0.0,-1.90932,1.00231,10000.0
2012,1,9,4,0,102851.44479,2.99178,0.0,-1.65752,0.61994,10000.0
2012,1,9,5,0,102840.06271,3.45148,0.0,-1.84624,0.66663,10000.0
2012,1,9,6,0,102851.84,2.30855,0.0,-2.02225,0.76887,10000.0
2012,1,9,7,0,102853.02563,2.13092,0.0,-1.91492,0.7476,10000.0
2012,1,9,8,0,102879.82095,3.22595,0.0,-2.04362,0.79842,10000.0
2012,1,9,9,0,102945.34697,3.22861,0.0,-2.0838,0.82738,10000.0
2012,1,9,10,0,102982.10161,4.04756,0.0,-2.19877,0.69382,10000.0
2012,1,9,11,0,102995.53879,6.48644,0.0,-2.12958,0.57916,10000.0
2012,1,9,12,0,102970.64048,7.53824,0.0,-1.98003,0.29844,10000.0
2012,1,9,13,0,102840.53696,9.13289,0.0,-1.95968,-0.0071,10000.0
2012,1,9,14,0,102766.00013,10.6058,0.0,-1.94798,-0.16785,10000.0
2012,1,9,15,0,102766.47438,11.82191,0.0,-1.78876,-0.22754,10000.0
2012,1,9,16,0,102744.34256,11.45468,0.0,-0.93518,-0.50117,10000.0
2012,1,9,17,0,102784.02176,7.27213,0.0,-1.81216,-1.536,10000.0
2012,1,9,18,0,102803.86136,5.28563,0.0,-2.30406,-1.37407,10000.0
2012,1,9,19,0,102840.45792,5.746,0.0,-2.34527,-0.89418,10000.0
2012,1,9,20,0,102838.87707,5.91498,0.0,-2.35595,-0.29787,10000.0
2012,1,9,21,0,102863.45921,5.06543,0.0,-2.27558,0.14656,10000.0
2012,1,9,22,0,102834.52975,3.94245,0.0,-2.54671,0.2287,10000.0
2012,1,9,23,0,102838.40282,4.05222,0.0,-2.23997,0.6093,10000.0
2012,1,10,0,0,102826.30936,3.32242,0.0,-2.03548,0.76887,10000.0
2012,1,10,1,0,102824.41234,3.64441,0.0,-1.76078,1.11756,10000.0
2012,1,10,2,0,102807.33922,2.94787,0.0,-1.57766,1.42665,10000.0
2012,1,10,3,0,102809.71049,2.78155,0.0,-1.39351,1.44083,10000.0
2012,1,10,4,0,102795.08767,2.54139,0.0,-1.22208,1.43492,10000.0
2012,1,10,5,0,102790.2661,2.95984,0.0,-1.11831,1.34864,10000.0
2012,1,10,6,0,102788.52717,2.68841,0.0,-1.08219,1.28717,10000.0
2012,1,10,7,0,102814.29494,2.58862,0.0,-1.11424,1.33682,10000.0
2012,1,10,8,0,102841.72259,2.01117,0.0,-1.09593,1.32972,10000.0
2012,1,10,9,0,102886.77667,2.72767,0.0,-1.25311,1.65181,10000.0
2012,1,10,10,0,102937.83796,4.79,0.0,-1.34061,1.53303,10000.0
2012,1,10,11,0,102975.46206,7.09583,0.0,-0.87261,1.37346,10000.0
2012,1,10,12,0,102927.40438,9.6039,0.0,-0.52721,1.19911,10000.0
2012,1,10,13,0,102869.22929,11.29701,0.0,0.09084,1.03659,10000.0
2012,1,10,14,0,102829.23392,12.2071,0.0,0.69109,0.54075,10000.0
2012,1,10,15,0,102842.35493,12.52976,0.0,1.03802,-0.08452,10000.0
2012,1,10,16,0,102852.15617,12.27363,0.0,0.62344,-0.51476,10000.0
2012,1,10,17,0,102876.18501,10.22327,0.0,0.56952,-1.27714,10000.0
2012,1,10,18,0,102919.34207,8.59535,0.0,-0.22658,-1.22395,10000.0
2012,1,10,19,0,102933.33255,7.96867,0.0,-0.75358,-0.85636,10000.0
2012,1,10,20,0,102953.33023,7.8396,0.0,-1.18597,-0.08511,10000.0
2012,1,10,21,0,102980.99502,7.04793,0.0,-1.05778,0.36641,10000.0
2012,1,10,22,0,102990.40104,6.02807,0.0,-1.00996,0.61817,10000.0
2012,1,10,23,0,103001.38792,5.38476,0.0,-0.79021,0.52125,10000.0
2012,1,11,0,0,102989.13637,4.34228,0.0,-0.76274,0.53188,10000.0
2012,1,11,1,0,103010.47777,4.41147,0.0,-0.74951,0.67609,10000.0
2012,1,11,2,0,102983.99862,3.37032,0.0,-0.87414,0.83802,10000.0
2012,1,11,3,0,103012.13766,1.83687,0.0,-1.07558,0.99345,10000.0
2012,1,11,4,0,103001.78313,1.33792,0.0,-1.1468,0.91839,10000.0
2012,1,11,5,0,103009.68735,2.11761,0.0,-1.276,0.95917,10000.0
2012,1,11,6,0,103001.22983,2.01649,0.0,-1.32942,0.91958,10000.0
2012,1,11,7,0,103006.92087,1.29135,0.0,-1.42556,0.98399,10000.0
2012,1,11,8,0,103053.79292,1.23014,0.0,-1.54968,1.049,10000.0
2012,1,11,9,0,103107.22547,2.19678,0.0,-1.6092,1.07205,10000.0
2012,1,11,10,0,103163.66163,3.76416,0.0,-1.70178,0.84925,10000.0
2012,1,11,11,0,103205.07976,5.80654,0.0,-1.59953,0.78424,10000.0
2012,1,11,12,0,103112.20513,6.53833,0.0,-1.4281,0.68909,10000.0
2012,1,11,13,0,103035.05991,8.10837,0.0,-1.09847,0.56616,10000.0
2012,1,11,14,0,102959.33744,9.9046,0.0,-0.80242,0.41309,10000.0
2012,1,11,15,0,102919.18399,11.15864,0.0,-0.51552,0.25353,10000.0
2012,1,11,16,0,102918.47261,11.25976,0.0,-0.2627,-0.07329,10000.0
2012,1,11,17,0,102925.90258,9.74627,0.0,-0.07499,-0.47694,10000.0
2012,1,11,18,0,102962.57818,8.80757,0.0,-0.39038,-0.4994,10000.0
2012,1,11,19,0,102987.08127,7.89549,0.0,-0.93824,-0.04256,10000.0
2012,1,11,20,0,103006.99991,6.70864,0.0,-1.14069,0.49111,10000.0
2012,1,11,21,0,103015.93169,5.75265,0.0,-1.00996,0.70623,10000.0
2012,1,11,22,0,103055.37376,4.72082,0.0,-0.90059,0.81792,10000.0
2012,1,11,23,0,103052.05399,3.64773,0.0,-1.08219,0.89062,10000.0
2012,1,12,0,0,103030.5545,2.49682,0.0,-1.27804,0.96745,10000.0
2012,1,12,1,0,103026.83952,2.05242,0.0,-1.42607,1.20384,10000.0
2012,1,12,2,0,102991.90285,2.40567,0.0,-1.37774,1.31968,10000.0
2012,1,12,3,0,103003.0478,2.62322,0.0,-1.24955,1.04723,10000.0
2012,1,12,4,0,102982.6549,2.08235,0.0,-1.24192,1.062,10000.0
2012,1,12,5,0,102975.77823,2.12094,0.0,-1.31314,1.10396,10000.0
2012,1,12,6,0,102998.14718,1.92868,0.00045,-1.17885,0.92253,10000.0
2012,1,12,7,0,103045.80965,1.55812,0.00045,-1.22157,0.87289,10000.0
2012,1,12,8,0,103068.41573,0.87622,0.0,-1.25667,0.90953,10000.0
2012,1,12,9,0,103101.77156,2.1562,0.0,-1.46524,1.17311,10000.0
2012,1,12,10,0,103151.252,2.78821,0.0,-1.34061,0.76474,10000.0
2012,1,12,11,0,103190.53599,5.06276,0.0,-1.31263,0.50647,10000.0
2012,1,12,12,0,103127.93454,6.89159,0.0,-1.24904,0.02008,10000.0
2012,1,12,13,0,103061.22289,9.30919,0.0,-1.25515,-0.47103,10000.0
2012,1,12,14,0,102961.47158,10.44746,0.0,-1.53137,-0.85695,10000.0
2012,1,12,15,0,102936.65232,10.89852,0.0,-1.79436,-1.0768,10000.0
2012,1,12,16,0,102907.88095,10.70625,0.0,-1.45557,-1.01179,10000.0
2012,1,12,17,0,102919.97441,7.16435,0.0,-1.64735,-1.562,10000.0
2012,1,12,18,0,102960.12787,5.14592,0.0,-1.77096,-1.75289,10000.0
2012,1,12,19,0,102949.61525,5.39939,0.0,-1.88033,-1.42075,10000.0
2012,1,12,20,0,102991.90285,4.97828,0.0,-1.84421,-0.93319,10000.0
2012,1,12,21,0,102992.45614,4.18594,0.0,-1.93374,-0.76239,10000.0
2012,1,12,22,0,103025.10059,3.68965,0.0,-2.25676,-0.56263,10000.0
2012,1,12,23,0,102994.51124,3.00974,0.0,-2.3412,-0.21631,10000.0
2012,1,13,0,0,102989.84775,2.4549,0.0,-2.20538,0.16842,10000.0
2012,1,13,1,0,102979.49322,2.23603,0.0,-2.11738,0.54075,10000.0
2012,1,13,2,0,102942.42241,1.5834,0.0,-2.01767,0.8061,10000.0
2012,1,13,3,0,102927.48342,1.98655,0.0,-1.85845,0.91367,10000.0
2012,1,13,4,0,102894.68089,2.37906,0.0,-1.7969,1.07382,10000.0
2012,1,13,5,0,102886.06529,2.0737,0.0,-1.50797,0.90362,10000.0
2012,1,13,6,0,102868.99217,1.74772,0.0,-1.48101,1.00291,10000.0
2012,1,13,7,0,102856.34541,1.30332,0.0,-1.37622,1.05137,10000.0
2012,1,13,8,0,102857.84721,0.80304,0.0,-1.38436,1.04427,10000.0
2012,1,13,9,0,102895.39227,0.98865,0.0,-1.40521,1.02418,10000.0
2012,1,13,10,0,102899.50247,3.07028,0.0,-1.36248,0.97395,10000.0
2012,1,13,11,0,102907.09053,4.17862,0.0,-1.21852,0.96154,10000.0
2012,1,13,12,0,102831.28902,5.90101,0.0,-1.02776,0.7405,10000.0
2012,1,13,13,0,102735.80599,7.70988,0.0,-0.67982,0.64063,10000.0
2012,1,13,14,0,102639.61159,9.17613,0.0,-0.27541,0.65008,10000.0
2012,1,13,15,0,102610.04979,10.45545,0.0,0.15239,0.4261,10000.0
2012,1,13,16,0,102571.39814,10.27782,0.0,0.51509,0.05791,10000.0
2012,1,13,17,0,102589.34073,9.19077,0.0,0.65854,-0.33628,10000.0
2012,1,13,18,0,102572.58377,7.39121,0.0,0.70178,0.15306,10000.0
2012,1,13,19,0,102555.27352,6.21834,0.0,0.38334,0.79488,8000.0
2012,1,13,20,0,102577.08918,5.05877,0.0,0.31873,1.09096,8000.0
2012,1,13,21,0,102549.89865,3.94178,0.0,0.09949,1.34982,9000.0
2012,1,13,22,0,102566.57656,2.88001,0.0,-0.34714,1.4101,9000.0
2012,1,13,23,0,102531.32372,2.20676,0.0,-0.59894,1.45383,9000.0
2012,1,14,0,0,102502.23618,2.06639,0.0,-0.57605,1.40537,6000.0
2012,1,14,1,0,102457.10306,1.72909,0.0,-0.49008,1.11224,5000.0
2012,1,14,2,0,102417.81907,1.37251,0.0,-0.55621,1.34213,5000.0
